FIPS,State,County,vaccine_intent,safty_side_effect,hesitancy,SVI,Population,House,Male,Female,MedianAge,White,Black,Native,Asian,Pacific,Other,Hispanic,NoSchool,HighSchool,GED,SomeCollegeless,SomeCollege,Associate,Bachelor,Master,Profession,Doctorate,PopPov,HousePov,PovRatio,Disability,GINI,Income,Employed,Unemployed,ArmedForce,Service,Natural,Production,Construction,Manufacturing,Wholesale,Retail,Transportation,Public,Historic_Undervaccination,Sociodemographic_Barriers,Resource_constrained_Healthcare_System,Healthcare_Accessibility_Barriers,Irregular_Care_Seeking_Behavior,CVAC,Cases,Deaths,Series_Complete_Pop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Metro.status,Economic.Types,democrat_share,republican_share,other_share,democrat_votes,republican_votes,other_votes,totalvotes,democrat_bin,Male_pct,Female_pct,White_pct,Black_pct,Native_pct,Asian_pct,Pacific_pct,Other_pct,Hispanic_pct,Disability_pct,Povpop_pct,Povhouse_pct,NoSchool_pct,HighSchool_pct,GED_pct,SomeCollegeless_pct,SomeCollege_pct,Associate_pct,Bachelor_pct,Master_pct,Profession_pct,Doctorate_pct,ArmedForce_pct,Employed_pct,Unmployed_pct,Service_pct,Natural_pct,Production_pct,Construction_pct,Manufacturing_pct,Wholesale_pct,Retail_pct,Transportation_pct,Public_pct
36043,New York,Herkimer County,35.015,17.961,0.0752,0.53,62057,24524,30721,31336,44.2,59365,836,135,373,98,272,1340,610,13079,3065,3491,4632,5624,5348,3353,462,232,8307,3291,15617,61428,0.4152,27850,28769,1794,66,5514,2957,4733,1959,3512,748,3796,1541,1296,0.220630372,0.472461,0.488379497,0.557465775,0.306908628,0.35243553,4613,107,0.107,0.122,0.134,0.261,0.202,0.232,0.253,0.514,1,5,0.336163735,0.638362652,0.025473613,9937,18870,753,29560,0,0.495044878,0.504955122,0.956620526,0.013471486,0.002175419,0.006010603,0.001579193,0.004383067,0.021593052,0.989864157,0.133860805,0.134195074,0.009829673,0.210757852,0.049390077,0.056254734,0.074641056,0.09062636,0.086178836,0.054030972,0.007444769,0.003738498,0.001063538,0.463589925,0.028908906,0.088853796,0.047649741,0.076268592,0.031567752,0.056593132,0.012053435,0.06116957,0.024832009,0.020884026
36045,New York,Jefferson County,24.475,17.805,0.0897,0.65,112842,42734,59266,53576,32.5,97448,6932,564,1983,249,1325,8489,643,20130,4728,5818,9589,8954,9566,5106,840,393,14897,5834,28196,100713,0.4207,26194,43241,2866,9995,9390,5197,5195,3057,2696,825,6031,1564,5106,0.229863101,0.321872015,0.062400509,0.555237186,0.515122572,0.23432028,4920,63,0.119,0.143,0.156,0.332,0.231,0.279,0.304,0.66,1,0,0.392191076,0.580774547,0.027034376,17307,25629,1193,44129,0,0.525212244,0.474787756,0.863579164,0.061431027,0.004998139,0.017573244,0.002206625,0.011742082,0.075229081,0.892513426,0.132016448,0.136518931,0.005698233,0.178391025,0.041899293,0.051558817,0.084977225,0.079349887,0.0847734,0.045249109,0.007444037,0.003482746,0.088575176,0.383199518,0.025398345,0.083213697,0.046055547,0.046037823,0.027090977,0.023891813,0.007311108,0.053446412,0.013860088,0.045249109
36047,New York,Kings County,52.592,19.522,0.0627,0.82,2589974,958567,1227099,1362875,35.2,1132426,833683,8604,307081,1232,225162,493232,48478,389024,69167,57513,175554,107929,400194,199799,47486,19966,511631,187516,589006,2576511,0.5264,34173,1227030,80619,750,274920,73064,109867,62088,38822,26902,112845,82056,46622,0.369309137,0.632282713,0.019102197,0.551735116,0.500477555,0.363260108,214611,9144,0.06,0.071,0.077,0.168,0.122,0.145,0.158,0.324,1,0,0.764151763,0.220313349,0.015534888,703310,202772,14298,920380,1,0.473788154,0.526211846,0.437234505,0.321888559,0.003322041,0.118565283,0.00047568,0.086936008,0.190438977,0.994801878,0.19754291,0.195621172,0.018717562,0.150203824,0.026705673,0.022206014,0.067782148,0.041671847,0.154516609,0.077143245,0.018334547,0.007708958,0.000289578,0.473761513,0.03112734,0.106147784,0.028210322,0.042420117,0.023972441,0.01498934,0.010386977,0.043569935,0.031682171,0.018000953
36049,New York,Lewis County,25.37,15.316,0.0897,0.29,26572,10247,13307,13265,42.2,25725,185,76,141,24,171,461,165,7313,885,1035,1717,2219,1924,1222,156,80,3540,1235,6967,26263,0.4002,26708,11917,601,131,2215,2041,1843,1299,1259,197,1144,502,858,0.190703598,0.431709647,0.321553645,0.139446036,0.457179242,0.189111748,2107,30,0.097,0.114,0.125,0.265,0.174,0.205,0.225,0.493,0,5,0.293341516,0.682264498,0.024393986,3824,8894,318,13036,0,0.500790306,0.499209694,0.968124341,0.006962216,0.002860154,0.005306337,0.000903206,0.006435345,0.017349089,0.988371218,0.133222941,0.12052308,0.006209544,0.275214512,0.033305735,0.038950775,0.06461689,0.083508957,0.072407045,0.045988258,0.005870841,0.003010688,0.004930002,0.448479603,0.022617793,0.083358422,0.076810176,0.069358723,0.048886045,0.047380701,0.007413819,0.043052838,0.018892067,0.032289628
36051,New York,Livingston County,62.702,18.208,0.0767,0.34,63591,24176,31998,31593,41.3,58916,1813,146,830,30,791,2328,420,11195,2422,3025,5148,5590,6143,3977,647,522,7572,3095,15484,61017,0.4238,28701,29283,1077,24,5306,3507,4101,2261,3423,698,2887,1125,1472,0.35402738,0.17382999,0.394778733,0.312002547,0.41260745,0.220948742,3614,56,0.092,0.104,0.112,0.231,0.164,0.184,0.198,0.445,1,4,0.39414329,0.57436189,0.031494819,12477,18182,997,31656,0,0.503184413,0.496815587,0.926483307,0.028510324,0.002295922,0.013052161,0.000471765,0.012438867,0.036608954,0.959522574,0.119073454,0.128019523,0.006604708,0.176046925,0.038087151,0.047569625,0.080954852,0.087905521,0.09660172,0.062540297,0.010174396,0.008208709,0.000377412,0.460489692,0.016936359,0.08343948,0.055149314,0.064490258,0.035555346,0.053828372,0.010976396,0.045399506,0.017691183,0.02314793
36053,New York,Madison County,61.658,22.79,0.0752,0.17,71205,25877,35171,36034,41.9,67360,1268,339,638,79,309,1572,399,14487,2196,2929,5440,6513,7192,3994,799,586,6459,2557,16627,70712,0.4307,30469,34103,1423,48,6938,3475,4414,2259,3339,878,3538,1447,1404,0.282394142,0.192613817,0.159503343,0.221585482,0.375039796,0.105698822,3898,85,0.088,0.1,0.109,0.205,0.176,0.2,0.217,0.438,1,0,0.432119302,0.537208895,0.030671803,14807,18408,1051,34266,0,0.493940032,0.506059968,0.946000983,0.017807738,0.004760902,0.008960045,0.001109473,0.004339583,0.022077101,0.993076329,0.090709922,0.098813618,0.005603539,0.203454814,0.030840531,0.041134752,0.076399129,0.091468296,0.101004143,0.056091567,0.011221122,0.008229759,0.00067411,0.478941086,0.019984552,0.097436978,0.048802753,0.061990029,0.0317253,0.046892774,0.012330595,0.049687522,0.020321607,0.019717716
36055,New York,Monroe County,67.857,21.125,0.0636,0.52,743341,301948,358722,384619,38.9,564617,113808,3040,27115,290,12865,65176,6834,99312,20404,30683,55519,59314,109686,65832,12764,9767,103406,41321,182175,736134,0.4639,33840,368088,21385,133,63192,20422,41918,15253,41343,7723,40981,13755,10454,0.29576568,0.417701369,0.113658071,0.381725565,0.357211079,0.195797517,53517,999,0.095,0.109,0.119,0.222,0.181,0.21,0.228,0.473,1,0,0.58864821,0.379821069,0.031530721,225746,145661,12092,383499,1,0.482580673,0.517419327,0.759566605,0.153103354,0.004089644,0.036477202,0.000390131,0.017306996,0.087679813,0.990304584,0.139109776,0.136848067,0.009193627,0.133602209,0.027449044,0.041277153,0.074688467,0.079793796,0.147558119,0.088562315,0.017171123,0.013139326,0.000178922,0.495180543,0.028768762,0.085010782,0.027473259,0.056391347,0.020519519,0.055617812,0.010389579,0.055130822,0.018504293,0.014063532
36057,New York,Montgomery County,44.631,19.025,0.0796,0.83,49302,19660,24255,25047,41,42970,1091,73,362,0,3419,6950,460,10418,1688,2310,4486,4710,3521,2064,358,141,9544,3184,12403,48528,0.4472,26521,21636,1541,26,4118,2129,4162,1542,3260,459,2624,1348,1423,0.184654569,0.879019421,0.090098695,0.64565425,0.347659981,0.391595033,3269,107,0.086,0.102,0.112,0.202,0.182,0.214,0.236,0.53,0,0,0.37545891,0.599877624,0.024663466,7977,12745,524,21246,0,0.491967871,0.508032129,0.871567076,0.02212892,0.00148067,0.007342501,0,0.069348099,0.140967912,0.98430084,0.19358241,0.161953204,0.00933025,0.211309886,0.034237962,0.046854083,0.090990224,0.09553365,0.071416981,0.041864427,0.007261369,0.002859925,0.000527362,0.438846294,0.031256338,0.083526023,0.043182832,0.084418482,0.031276622,0.066123078,0.009309967,0.053222993,0.02734169,0.028862926
36059,New York,Nassau County,80.361,23.799,0.0477,0.24,1356509,446977,660093,696416,41.7,922873,158857,3912,130971,402,98388,229281,14155,193494,20415,39470,100401,74674,238168,137618,43746,13881,74291,26166,342651,1346804,0.4578,51422,687898,27645,563,110006,45039,53000,39026,30149,22353,67006,38568,32524,0.187838268,0.170327921,0.063992359,0.1747851,0.343202802,0.047118752,153099,2962,0.116,0.135,0.148,0.278,0.21,0.244,0.267,0.51,1,0,0.536999793,0.442483365,0.020516842,396504,326716,15149,738369,1,0.486611589,0.513388411,0.680329434,0.117107222,0.002883873,0.096550041,0.000296349,0.072530297,0.169022837,0.992845606,0.054766316,0.058539925,0.010434874,0.142641147,0.015049661,0.029096748,0.074014253,0.055048658,0.175574213,0.101450119,0.032248957,0.010232885,0.000415036,0.507109057,0.020379518,0.081094928,0.033202139,0.03907088,0.028769437,0.022225433,0.016478328,0.049395913,0.028431805,0.023976251
36061,New York,New York County,80.172,27.159,0.0457,0.55,1631993,759460,772614,859379,37.5,922033,240993,6178,198833,888,188400,421540,22994,126651,28547,27861,94019,47268,395691,230115,94435,45807,250913,112979,322288,1621173,0.5956,76592,905475,49633,319,127371,19481,39255,17381,26719,18037,62802,24479,22441,0.224132442,0.375358166,0,0.441260745,0.487742757,0.184972939,109470,3917,0.117,0.131,0.137,0.352,0.214,0.238,0.249,0.548,1,0,0.859760053,0.121449091,0.018790855,603040,85185,13180,701405,1,0.473417472,0.526582528,0.564973624,0.147667913,0.003785555,0.121834469,0.00054412,0.115441672,0.258297677,0.99337007,0.15374637,0.148762278,0.014089521,0.077605112,0.017492109,0.017071764,0.057609928,0.02896336,0.242458761,0.141002443,0.057864832,0.028068135,0.000195467,0.554827747,0.030412508,0.078046291,0.011936938,0.024053412,0.010650168,0.016372006,0.011052131,0.038481783,0.014999452,0.013750672
36063,New York,Niagara County,92.785,19.368,0.0721,0.33,210820,88519,102775,108045,43.2,183860,14806,2074,2337,62,1683,6364,1427,41238,8828,11366,18495,20442,21379,12758,1543,1400,27857,11840,54848,208743,0.4425,30971,100670,5295,269,17812,8934,14967,5884,13889,2469,13029,4941,4368,0.188156638,0.515122572,0.207258835,0.368354027,0.301814709,0.200573066,15590,316,0.093,0.107,0.116,0.23,0.169,0.194,0.21,0.454,1,0,0.438931589,0.534663285,0.026405127,46029,56068,2769,104866,0,0.487501186,0.512498814,0.872118395,0.070230528,0.009837776,0.011085286,0.00029409,0.007983114,0.030186889,0.990147994,0.13213642,0.133756595,0.006768808,0.195607627,0.041874585,0.053913291,0.087728868,0.096964235,0.101408785,0.06051608,0.00731904,0.006640736,0.00127597,0.477516365,0.025116213,0.084489138,0.042377384,0.070994213,0.027910065,0.065880846,0.011711413,0.061801537,0.023437055,0.020719097
36065,New York,Oneida County,41.3,20.642,0.074,0.69,229959,89729,114666,115293,41,196219,13771,542,9304,70,3263,13276,2907,41823,8810,10488,19131,19422,24121,12565,2444,1791,33715,12919,56089,222440,0.4537,29687,102302,4978,395,21439,8143,12734,5049,9534,1665,11282,4455,7526,0.23463865,0.563196434,0.079274117,0.386501114,0.345749761,0.210124164,19962,481,0.115,0.134,0.146,0.29,0.214,0.248,0.271,0.538,1,4,0.408737807,0.562264003,0.028998191,41567,57180,2949,101696,0,0.498636714,0.501363286,0.853278193,0.059884588,0.002356942,0.040459386,0.000304402,0.014189486,0.05773203,0.967302867,0.146613092,0.143977978,0.012641384,0.181871551,0.038311177,0.04560813,0.083193091,0.084458534,0.104892611,0.054640175,0.010627982,0.007788345,0.001717698,0.444870607,0.021647337,0.093229663,0.03541066,0.055375089,0.021956088,0.041459565,0.007240421,0.04906092,0.019373019,0.032727573
36067,New York,Onondaga County,54.336,21.787,0.0655,0.52,462872,185324,223287,239585,39.1,368328,52912,2568,17041,162,4990,22734,3630,67011,13206,19389,36630,37884,63135,36364,8513,5355,62610,24811,112099,457795,0.4654,34002,222177,12390,532,38174,14267,22960,11307,16649,6705,24965,11045,8494,0.195160777,0.443807705,0.089143585,0.387456224,0.347659981,0.169691181,32857,637,0.127,0.147,0.161,0.308,0.23,0.267,0.29,0.579,1,0,0.589317991,0.384490381,0.026191628,138894,90619,6173,235686,1,0.482394701,0.517605299,0.795744828,0.11431238,0.00554797,0.036815794,0.000349989,0.010780518,0.04911509,0.989031525,0.135264177,0.133879044,0.007842341,0.144772205,0.028530566,0.04188847,0.079136349,0.081845521,0.1363984,0.078561676,0.018391694,0.011569073,0.001149346,0.47999663,0.026767659,0.082472044,0.030822776,0.049603346,0.02442792,0.035968907,0.014485646,0.053934997,0.023861888,0.018350646
36069,New York,Ontario County,64.89,22.422,0.0663,0.23,109511,44787,53619,55892,43.7,101371,2769,388,1501,36,1582,5195,631,17167,3228,5279,8401,10369,15189,10079,1547,1209,9193,3725,28394,108596,0.4511,36835,54822,1960,65,8812,4453,6097,3298,6982,1338,6276,1571,2124,0.267112385,0.123209169,0.135943967,0.370582617,0.322508755,0.103151862,5925,90,0.1,0.114,0.124,0.214,0.205,0.234,0.255,0.52,1,0,0.483065657,0.48329866,0.033635683,29025,29039,2021,60085,0,0.489622047,0.510377953,0.925669567,0.025285131,0.003543023,0.013706386,0.000328734,0.014446037,0.047438157,0.991644675,0.083945905,0.083171456,0.005761978,0.156760508,0.029476491,0.048205203,0.076713755,0.094684552,0.138698396,0.092036416,0.014126435,0.011039987,0.000593548,0.500607245,0.017897745,0.080466802,0.040662582,0.055674772,0.030115696,0.063756152,0.012217951,0.057309311,0.014345591,0.019395312
36071,New York,Orange County,66.383,21.903,0.0667,0.55,380085,128016,190453,189632,37,281683,41779,1482,10280,298,31086,77882,3566,59606,11422,14789,33550,24870,42291,25111,3806,2427,43142,13434,89693,371460,0.4409,34959,177356,7896,3434,34475,14650,22046,11394,12360,5856,23144,11123,12143,0.166825852,0.421840178,0.070041388,0.491881566,0.442852595,0.204711875,38307,648,0.067,0.08,0.09,0.154,0.139,0.167,0.187,0.41,1,0,0.488641413,0.490441707,0.020916881,84684,84996,3625,173305,0,0.501080022,0.498919978,0.741105279,0.109920149,0.003899128,0.027046582,0.000784035,0.081786969,0.204906797,0.977307707,0.113506189,0.104940007,0.009382112,0.156822816,0.030051173,0.038909718,0.088269729,0.065432732,0.111267217,0.066066801,0.01001355,0.006385414,0.009034821,0.46662194,0.0207743,0.090703395,0.03854401,0.058002815,0.029977505,0.032519042,0.01540708,0.060891643,0.029264507,0.031948117
36073,New York,Orleans County,53.168,16.54,0.0851,0.64,40904,16563,20443,20461,43,36345,2383,136,250,0,797,2012,299,9063,2237,2108,4149,3546,3021,1520,113,122,5226,2131,10955,38200,0.4208,26298,17833,1014,23,3237,2432,3189,1328,2880,341,2001,836,1097,0.333333333,0.635784782,0.261381726,0.521489971,0.358802929,0.377905126,2481,82,0.065,0.074,0.08,0.167,0.126,0.144,0.156,0.362,1,4,0.305067162,0.662116414,0.032816425,5587,12126,601,18314,0,0.499779973,0.500220027,0.888543908,0.058258361,0.003324858,0.006111872,0,0.019484647,0.049188343,0.933893996,0.127762566,0.128660267,0.007309799,0.221567573,0.054689028,0.051535302,0.101432623,0.086690788,0.073855858,0.03716018,0.002762566,0.002982593,0.000562292,0.435972032,0.024789752,0.079136515,0.059456288,0.077963035,0.032466262,0.070408762,0.008336593,0.048919421,0.020438099,0.026818893
36075,New York,Oswego County,38.003,16.618,0.0798,0.65,118339,46079,59267,59072,40.3,113114,1352,178,884,32,601,3068,675,23793,6213,6023,8764,10642,8881,5205,640,477,19213,6872,30445,117628,0.4324,28587,54134,4003,173,10443,6314,9224,4336,6862,1386,6827,4346,2346,0.334925183,0.29481057,0.181470869,0.462909901,0.408150271,0.2330468,6141,89,0.088,0.102,0.111,0.239,0.167,0.193,0.211,0.464,1,0,0.385455407,0.585903887,0.028640706,21143,32138,1571,54852,0,0.500823904,0.499176096,0.955847185,0.011424805,0.001504153,0.007470065,0.00027041,0.00507863,0.025925519,0.993991837,0.162355606,0.149135181,0.005703952,0.201057978,0.052501711,0.050896154,0.074058425,0.089928088,0.07504711,0.043983809,0.005408192,0.004030793,0.001461902,0.457448517,0.033826549,0.088246478,0.053355191,0.077945563,0.036640499,0.057985956,0.011712115,0.057690195,0.036725002,0.019824403
36077,New York,Otsego County,61.469,22.932,0.0722,0.42,59972,23409,28923,31049,42.3,56036,1303,92,814,6,430,2211,248,10182,2312,2236,4696,4803,6735,3994,876,797,8154,3338,14494,59306,0.4465,28849,28014,1723,24,5790,2713,3204,1739,2100,310,3565,943,875,0.1779688,0.459726202,0.043616683,0.521808341,0.360076409,0.195160777,2499,43,0.084,0.094,0.1,0.17,0.164,0.182,0.194,0.389,0,5,0.459731425,0.509584382,0.030684194,12975,14382,866,28223,0,0.482275062,0.517724938,0.934369372,0.021726806,0.001534049,0.013573001,0.000100047,0.007170013,0.036867205,0.988894818,0.13596345,0.142594729,0.004135263,0.16977923,0.038551324,0.037284066,0.078303208,0.080087374,0.112302408,0.066597746,0.014606817,0.013289535,0.000400187,0.467117988,0.028730074,0.096545054,0.045237778,0.053424932,0.028996865,0.035016341,0.005169079,0.059444407,0.015724005,0.014590142
36079,New York,Putnam County,84.413,28.088,0.0578,0.08,98787,34854,49221,49566,44.2,85846,3030,203,2039,23,5590,14787,749,16980,2159,3483,8651,6415,15902,9386,1534,1124,4847,1454,25483,98320,0.4229,47448,51264,2457,0,8873,5118,3914,4411,2011,1330,5606,2208,2642,0.151225724,0.091372174,0.268385864,0.062400509,0.333333333,0.042343203,8592,86,0.084,0.095,0.104,0.193,0.183,0.207,0.227,0.495,1,0,0.45108283,0.529357533,0.019559637,24953,29283,1082,55318,0,0.498253819,0.501746181,0.869000982,0.030672052,0.002054926,0.020640368,0.000232824,0.056586393,0.149685687,0.995272657,0.04906516,0.041716876,0.007581969,0.171884965,0.021855102,0.035257676,0.087572251,0.064937694,0.160972598,0.095012502,0.015528359,0.011378015,0,0.518934678,0.024871694,0.089819511,0.051808436,0.039620598,0.044651624,0.02035693,0.01346331,0.056748358,0.022351119,0.02674441
36081,New York,Queens County,58.632,19.326,0.051,0.62,2287388,778932,1109772,1177616,39,875191,418429,10326,583459,1078,316141,641496,54937,391920,61251,60913,178247,127995,333189,147639,32357,16075,276447,97882,528487,2272058,0.4518,31930,1134877,67143,692,276486,93473,129883,83418,40675,25476,109853,97725,48403,0.297994269,0.446673034,0.017828717,0.650429799,0.523400191,0.317414836,215182,8804,0.073,0.085,0.092,0.182,0.156,0.181,0.195,0.374,1,0,0.716223326,0.267672165,0.016104509,569038,212665,12795,794498,1,0.485169984,0.514830016,0.382615892,0.182928738,0.004514319,0.255076533,0.00047128,0.138210483,0.280449141,0.993298033,0.120857065,0.125661804,0.024017351,0.171339537,0.026777705,0.026629938,0.077926001,0.055956838,0.145663525,0.0645448,0.014145829,0.007027666,0.000302528,0.496145385,0.029353568,0.120874115,0.040864514,0.056782234,0.036468671,0.017782291,0.011137594,0.048025521,0.042723403,0.021160817
36083,New York,Rensselaer County,67.515,20.468,0.0678,0.34,159185,64906,78848,80337,39.8,137002,10268,228,4282,13,1675,7842,936,27199,5170,6520,12758,15241,20121,11958,2191,1506,17963,6976,39219,157380,0.4294,35903,81515,4060,247,13187,6871,8975,5479,6030,1583,7859,4628,8513,0.219038523,0.211397644,0.195797517,0.355937599,0.399872652,0.146768545,9275,132,0.103,0.118,0.127,0.275,0.191,0.219,0.236,0.532,1,0,0.512355869,0.456466822,0.031177309,40969,36500,2493,79962,1,0.495323052,0.504676948,0.860646418,0.064503565,0.001432296,0.026899519,8.17E-05,0.010522348,0.049263436,0.988660992,0.112843547,0.107478507,0.005879951,0.170864089,0.032477934,0.040958633,0.080145742,0.095743946,0.126400101,0.075120143,0.01376386,0.00946069,0.001551654,0.512077143,0.025504916,0.08284072,0.043163615,0.05638094,0.034419072,0.037880454,0.009944404,0.04937023,0.029073091,0.053478657
36085,New York,Richmond County,47.842,20.844,0.0567,0.48,474893,166246,230060,244833,40.1,352034,48958,1026,44246,219,17548,87576,5474,84931,15521,18106,38624,24296,66632,34707,7630,3007,54621,20874,122875,470833,0.4551,36907,214492,10288,308,41378,19151,18670,16347,5253,3455,20810,15727,14629,0.29353709,0.441579115,0.084368036,0.406240051,0.439668895,0.226997771,58622,1580,0.103,0.12,0.132,0.294,0.187,0.217,0.238,0.494,1,0,0.417610911,0.56595028,0.016438809,90997,123320,3582,217899,0,0.48444597,0.51555403,0.741291196,0.103092697,0.002160487,0.093170462,0.000461157,0.036951482,0.184412068,0.991450706,0.115017488,0.125560916,0.011526807,0.178842392,0.032683152,0.038126483,0.081332005,0.051160998,0.140309501,0.073083832,0.016066777,0.006331953,0.000648567,0.451663848,0.021663827,0.087131206,0.040326979,0.039314119,0.034422491,0.011061439,0.007275323,0.043820397,0.033116934,0.030804834
36087,New York,Rockland County,64.089,21.686,0.069,0.6,324422,100438,159114,165308,36,229240,39845,524,19099,27,26993,57447,3290,39923,5954,9640,23940,16472,45648,27976,6480,3550,44404,10709,74937,322460,0.4648,39286,147612,8614,83,27583,9486,11100,8523,8287,3674,15452,6483,6604,0.203756765,0.443170965,0.087870105,0.47341611,0.395733843,0.207258835,39805,694,0.089,0.11,0.125,0.261,0.17,0.21,0.237,0.494,1,0,0.500736552,0.483455652,0.015807796,75802,73186,2393,151381,1,0.490453792,0.509546208,0.706610526,0.122818428,0.00161518,0.058870853,8.32E-05,0.083203359,0.177074921,0.993952321,0.136871112,0.106622991,0.010141113,0.123058855,0.018352639,0.029714384,0.073792776,0.050773375,0.140705624,0.086233363,0.019973985,0.010942538,0.00025584,0.454999969,0.026551837,0.085021978,0.029239694,0.034214696,0.026271338,0.02554389,0.011324756,0.047629322,0.019983232,0.020356203
36089,New York,St. Lawrence County,28.849,17.509,0.0864,0.75,108913,41933,55356,53557,39,101115,2654,831,1100,60,1094,2565,718,21353,5027,4184,7771,8136,8532,6581,707,1241,17328,6904,26463,105260,0.4421,25378,43722,3505,90,9549,4693,5124,2968,2781,454,5289,1901,3596,0.179879019,0.533906399,0.138490926,0.593759949,0.416746259,0.29417383,5726,91,0.144,0.166,0.18,0.403,0.243,0.279,0.303,0.595,0,4,0.427706718,0.543618972,0.02867431,19361,24608,1298,45267,0,0.508258886,0.491741114,0.928401568,0.024368074,0.007629943,0.010099804,0.000550898,0.010044715,0.023550908,0.966459468,0.159099465,0.164643598,0.006592418,0.196055567,0.046156106,0.038415983,0.071350527,0.074701826,0.078337756,0.060424375,0.00649142,0.011394416,0.000826348,0.401439681,0.03218165,0.087675484,0.043089438,0.047046725,0.027251109,0.025534142,0.004168465,0.048561696,0.017454298,0.033017179
